pm10,date (Europe/London)
15,2025-12-04 18:50:18.905000+00:00
15,2025-12-04 18:50:16.813000+00:00
15,2025-12-04 18:50:14.841000+00:00
15,2025-12-04 18:50:12.814000+00:00
15,2025-12-04 18:50:10.825000+00:00
15,2025-12-04 18:50:08.832000+00:00
13,2025-12-04 18:50:06.832000+00:00
13,2025-12-04 18:50:04.814000+00:00
13,2025-12-04 18:50:02.832000+00:00
13,2025-12-04 18:50:00.842000+00:00
13,2025-12-04 18:49:58.798000+00:00
13,2025-12-04 18:49:56.809000+00:00
13,2025-12-04 18:49:54.798000+00:00
15,2025-12-04 18:49:52.796000+00:00
16,2025-12-04 18:49:50.876000+00:00
15,2025-12-04 18:49:48.798000+00:00
15,2025-12-04 18:49:46.802000+00:00
15,2025-12-04 18:49:44.968000+00:00
15,2025-12-04 18:49:42.846000+00:00
15,2025-12-04 18:49:40.816000+00:00
15,2025-12-04 18:49:38.797000+00:00
15,2025-12-04 18:49:36.858000+00:00
16,2025-12-04 18:49:34.797000+00:00
16,2025-12-04 18:49:32.805000+00:00
15,2025-12-04 18:49:30.813000+00:00
15,2025-12-04 18:49:29.176000+00:00
14,2025-12-04 18:49:27.206000+00:00
15,2025-12-04 18:49:25.209000+00:00
15,2025-12-04 18:49:23.235000+00:00
17,2025-12-04 18:49:21.321000+00:00
17,2025-12-04 18:49:19.180000+00:00
16,2025-12-04 18:49:17.162000+00:00
13,2025-12-04 18:49:15.171000+00:00
12,2025-12-04 18:49:13.177000+00:00
7,2025-12-04 18:49:11.166000+00:00
14,2025-12-04 18:45:48.572000+00:00
13,2025-12-04 18:45:46.530000+00:00
14,2025-12-04 18:45:44.553000+00:00
14,2025-12-04 18:45:42.515000+00:00
13,2025-12-04 18:45:40.514000+00:00
13,2025-12-04 18:45:38.618000+00:00
12,2025-12-04 18:45:36.543000+00:00
13,2025-12-04 18:45:34.513000+00:00
13,2025-12-04 18:45:32.507000+00:00
12,2025-12-04 18:45:30.545000+00:00
12,2025-12-04 18:45:28.690000+00:00
13,2025-12-04 18:45:26.592000+00:00
10,2025-12-04 18:45:24.510000+00:00
15,2025-12-04 18:45:22.503000+00:00
15,2025-12-04 18:45:20.501000+00:00
13,2025-12-04 18:45:18.529000+00:00
13,2025-12-04 18:45:16.526000+00:00
13,2025-12-04 18:45:14.511000+00:00
13,2025-12-04 18:45:12.512000+00:00
13,2025-12-04 18:45:10.524000+00:00
13,2025-12-04 18:45:08.619000+00:00
14,2025-12-04 18:44:32.114000+00:00
14,2025-12-04 18:44:30.177000+00:00
13,2025-12-04 18:44:28.110000+00:00
13,2025-12-04 18:44:26.135000+00:00
13,2025-12-04 18:44:24.137000+00:00
14,2025-12-04 18:44:22.183000+00:00
14,2025-12-04 18:44:20.170000+00:00
14,2025-12-04 18:44:18.168000+00:00
12,2025-12-04 18:44:16.142000+00:00
12,2025-12-04 18:44:14.209000+00:00
12,2025-12-04 18:44:12.149000+00:00
13,2025-12-04 18:44:10.160000+00:00
13,2025-12-04 18:44:08.131000+00:00
13,2025-12-04 18:44:06.145000+00:00
13,2025-12-04 18:44:04.123000+00:00
13,2025-12-04 18:44:02.142000+00:00
13,2025-12-04 18:44:00.105000+00:00
13,2025-12-04 18:43:58.201000+00:00
13,2025-12-04 18:43:56.126000+00:00
14,2025-12-04 18:43:54.373000+00:00
14,2025-12-04 18:43:52.221000+00:00
16,2025-12-04 18:43:50.591000+00:00
16,2025-12-04 18:43:48.201000+00:00
16,2025-12-04 18:43:46.211000+00:00
15,2025-12-04 18:43:44.120000+00:00
15,2025-12-04 18:43:42.142000+00:00
15,2025-12-04 18:43:40.128000+00:00
16,2025-12-04 18:43:38.341000+00:00
16,2025-12-04 18:43:36.157000+00:00
15,2025-12-04 18:43:34.156000+00:00
15,2025-12-04 18:43:32.161000+00:00
15,2025-12-04 18:43:30.134000+00:00
18,2025-12-04 18:43:28.169000+00:00
18,2025-12-04 18:43:26.158000+00:00
18,2025-12-04 18:43:24.193000+00:00
14,2025-12-04 18:43:22.126000+00:00
14,2025-12-04 18:43:20.144000+00:00
11,2025-12-04 18:43:18.105000+00:00
11,2025-12-04 18:43:16.257000+00:00
11,2025-12-04 18:43:14.221000+00:00
11,2025-12-04 18:43:12.180000+00:00
11,2025-12-04 18:43:10.108000+00:00
11,2025-12-04 18:43:08.141000+00:00
11,2025-12-04 18:43:06.114000+00:00
11,2025-12-04 18:43:04.169000+00:00
9,2025-12-04 18:43:02.107000+00:00
9,2025-12-04 18:43:00.146000+00:00
9,2025-12-04 18:42:58.129000+00:00
10,2025-12-04 18:42:56.340000+00:00
10,2025-12-04 18:42:54.114000+00:00
10,2025-12-04 18:42:52.201000+00:00
11,2025-12-04 18:42:50.201000+00:00
11,2025-12-04 18:42:48.139000+00:00
12,2025-12-04 18:42:46.120000+00:00
12,2025-12-04 18:42:44.111000+00:00
12,2025-12-04 18:42:42.116000+00:00
13,2025-12-04 18:42:40.139000+00:00
13,2025-12-04 18:42:38.112000+00:00
13,2025-12-04 18:42:36.196000+00:00
16,2025-12-04 18:42:34.157000+00:00
16,2025-12-04 18:42:32.133000+00:00
19,2025-12-04 18:42:30.136000+00:00
19,2025-12-04 18:42:28.111000+00:00
19,2025-12-04 18:42:26.165000+00:00
20,2025-12-04 18:42:24.174000+00:00
20,2025-12-04 18:42:22.105000+00:00
20,2025-12-04 18:42:20.109000+00:00
21,2025-12-04 18:42:18.148000+00:00
21,2025-12-04 18:42:16.228000+00:00
34,2025-12-04 18:42:14.116000+00:00
34,2025-12-04 18:42:12.171000+00:00
34,2025-12-04 18:42:10.235000+00:00
35,2025-12-04 18:42:08.182000+00:00
35,2025-12-04 18:42:06.283000+00:00
35,2025-12-04 18:42:04.111000+00:00
15,2025-12-04 18:42:02.136000+00:00
15,2025-12-04 18:42:00.139000+00:00
15,2025-12-04 18:41:58.113000+00:00
15,2025-12-04 18:41:56.148000+00:00
15,2025-12-04 18:41:54.142000+00:00
18,2025-12-04 18:41:52.113000+00:00
18,2025-12-04 18:41:50.530000+00:00
18,2025-12-04 18:41:48.526000+00:00
17,2025-12-04 18:41:46.526000+00:00
17,2025-12-04 18:41:44.494000+00:00
17,2025-12-04 18:41:42.675000+00:00
17,2025-12-04 18:41:40.559000+00:00
17,2025-12-04 18:41:38.561000+00:00
15,2025-12-04 18:41:36.578000+00:00
15,2025-12-04 18:41:34.510000+00:00
15,2025-12-04 18:41:32.511000+00:00
15,2025-12-04 18:41:30.542000+00:00
15,2025-12-04 18:41:28.553000+00:00
15,2025-12-04 18:41:26.569000+00:00
15,2025-12-04 18:41:24.510000+00:00
15,2025-12-04 18:41:22.657000+00:00
16,2025-12-04 18:41:20.591000+00:00
16,2025-12-04 18:41:18.525000+00:00
16,2025-12-04 18:41:16.482000+00:00
14,2025-12-04 18:41:14.505000+00:00
14,2025-12-04 18:41:12.656000+00:00
14,2025-12-04 18:41:10.541000+00:00
12,2025-12-04 18:41:08.549000+00:00
12,2025-12-04 18:41:06.532000+00:00
12,2025-12-04 18:41:04.484000+00:00
12,2025-12-04 18:41:02.495000+00:00
12,2025-12-04 18:41:00.549000+00:00
13,2025-12-04 18:40:58.477000+00:00
13,2025-12-04 18:40:56.484000+00:00
13,2025-12-04 18:40:54.515000+00:00
13,2025-12-04 18:40:52.503000+00:00
13,2025-12-04 18:40:50.539000+00:00
13,2025-12-04 18:40:48.494000+00:00
13,2025-12-04 18:40:46.559000+00:00
13,2025-12-04 18:40:44.501000+00:00
13,2025-12-04 18:40:42.541000+00:00
13,2025-12-04 18:40:40.526000+00:00
13,2025-12-04 18:40:38.526000+00:00
15,2025-12-04 18:40:36.536000+00:00
15,2025-12-04 18:40:34.483000+00:00
15,2025-12-04 18:40:32.536000+00:00
15,2025-12-04 18:40:30.498000+00:00
15,2025-12-04 18:40:28.558000+00:00
15,2025-12-04 18:40:26.485000+00:00
15,2025-12-04 18:40:24.518000+00:00
15,2025-12-04 18:40:22.499000+00:00
15,2025-12-04 18:40:20.495000+00:00
15,2025-12-04 18:40:18.521000+00:00
15,2025-12-04 18:40:16.485000+00:00
15,2025-12-04 18:40:14.490000+00:00
15,2025-12-04 18:40:12.483000+00:00
15,2025-12-04 18:40:10.546000+00:00
15,2025-12-04 18:40:08.481000+00:00
15,2025-12-04 18:40:06.539000+00:00
15,2025-12-04 18:40:04.531000+00:00
15,2025-12-04 18:40:02.549000+00:00
15,2025-12-04 18:40:00.557000+00:00
15,2025-12-04 18:39:58.612000+00:00
15,2025-12-04 18:39:56.578000+00:00
15,2025-12-04 18:39:54.629000+00:00
15,2025-12-04 18:39:52.484000+00:00
15,2025-12-04 18:39:50.481000+00:00
15,2025-12-04 18:39:48.502000+00:00
15,2025-12-04 18:39:46.630000+00:00
15,2025-12-04 18:39:44.575000+00:00
15,2025-12-04 18:39:42.482000+00:00
15,2025-12-04 18:39:40.478000+00:00
12,2025-12-04 18:39:38.710000+00:00
12,2025-12-04 18:39:36.555000+00:00
12,2025-12-04 18:39:34.503000+00:00
13,2025-12-04 18:39:32.528000+00:00
13,2025-12-04 18:39:30.523000+00:00
13,2025-12-04 18:39:28.484000+00:00
13,2025-12-04 18:39:26.477000+00:00
13,2025-12-04 18:39:24.479000+00:00
12,2025-12-04 18:39:22.477000+00:00
12,2025-12-04 18:39:20.555000+00:00
12,2025-12-04 18:39:18.492000+00:00
10,2025-12-04 18:39:16.513000+00:00
10,2025-12-04 18:39:14.517000+00:00
10,2025-12-04 18:39:12.536000+00:00
10,2025-12-04 18:39:10.496000+00:00
10,2025-12-04 18:39:08.634000+00:00
10,2025-12-04 18:39:06.482000+00:00
9,2025-12-04 18:39:04.498000+00:00
9,2025-12-04 18:39:02.643000+00:00
11,2025-12-04 18:39:00.533000+00:00
11,2025-12-04 18:38:58.500000+00:00
11,2025-12-04 18:38:56.483000+00:00
11,2025-12-04 18:38:54.486000+00:00
11,2025-12-04 18:38:52.538000+00:00
11,2025-12-04 18:38:50.484000+00:00
11,2025-12-04 18:38:48.498000+00:00
11,2025-12-04 18:38:46.554000+00:00
11,2025-12-04 18:38:44.485000+00:00
11,2025-12-04 18:38:42.482000+00:00
11,2025-12-04 18:38:40.486000+00:00
11,2025-12-04 18:38:38.482000+00:00
11,2025-12-04 18:38:36.506000+00:00
11,2025-12-04 18:38:34.552000+00:00
11,2025-12-04 18:38:32.653000+00:00
11,2025-12-04 18:38:30.619000+00:00
11,2025-12-04 18:38:28.596000+00:00
11,2025-12-04 18:38:26.538000+00:00
11,2025-12-04 18:38:24.479000+00:00
11,2025-12-04 18:38:22.481000+00:00
11,2025-12-04 18:38:20.482000+00:00
11,2025-12-04 18:38:18.556000+00:00
11,2025-12-04 18:38:16.489000+00:00
11,2025-12-04 18:38:14.533000+00:00
11,2025-12-04 18:38:12.508000+00:00
11,2025-12-04 18:38:10.505000+00:00
13,2025-12-04 18:38:08.531000+00:00
13,2025-12-04 18:38:06.480000+00:00
13,2025-12-04 18:38:04.574000+00:00
13,2025-12-04 18:38:02.551000+00:00
13,2025-12-04 18:38:00.483000+00:00
13,2025-12-04 18:37:58.607000+00:00
13,2025-12-04 18:37:56.715000+00:00
13,2025-12-04 18:37:54.514000+00:00
13,2025-12-04 18:37:52.504000+00:00
13,2025-12-04 18:37:50.482000+00:00
13,2025-12-04 18:37:48.507000+00:00
13,2025-12-04 18:37:46.501000+00:00
13,2025-12-04 18:37:44.492000+00:00
13,2025-12-04 18:37:42.490000+00:00
13,2025-12-04 18:37:40.515000+00:00
13,2025-12-04 18:37:38.721000+00:00
13,2025-12-04 18:37:36.498000+00:00
11,2025-12-04 18:37:34.487000+00:00
11,2025-12-04 18:37:32.481000+00:00
11,2025-12-04 18:37:30.487000+00:00
11,2025-12-04 18:37:28.535000+00:00
11,2025-12-04 18:37:26.479000+00:00
12,2025-12-04 18:37:24.495000+00:00
12,2025-12-04 18:37:22.503000+00:00
12,2025-12-04 18:37:20.488000+00:00
12,2025-12-04 18:37:18.564000+00:00
12,2025-12-04 18:37:16.501000+00:00
12,2025-12-04 18:37:14.480000+00:00
12,2025-12-04 18:37:12.516000+00:00
12,2025-12-04 18:37:10.748000+00:00
12,2025-12-04 18:37:08.615000+00:00
12,2025-12-04 18:37:06.499000+00:00
12,2025-12-04 18:37:04.540000+00:00
12,2025-12-04 18:37:02.501000+00:00
12,2025-12-04 18:37:00.496000+00:00
12,2025-12-04 18:36:58.514000+00:00
12,2025-12-04 18:36:56.502000+00:00
12,2025-12-04 18:36:54.484000+00:00
10,2025-12-04 18:36:52.541000+00:00
10,2025-12-04 18:36:50.869000+00:00
10,2025-12-04 18:36:48.508000+00:00
12,2025-12-04 18:36:46.528000+00:00
12,2025-12-04 18:36:44.563000+00:00
12,2025-12-04 18:36:42.479000+00:00
12,2025-12-04 18:36:40.579000+00:00
12,2025-12-04 18:36:38.534000+00:00
12,2025-12-04 18:36:36.514000+00:00
12,2025-12-04 18:36:34.505000+00:00
12,2025-12-04 18:36:32.514000+00:00
12,2025-12-04 18:36:30.499000+00:00
11,2025-12-04 18:36:28.494000+00:00
10,2025-12-04 18:36:26.497000+00:00
10,2025-12-04 18:36:24.517000+00:00
9,2025-12-04 18:36:22.718000+00:00
9,2025-12-04 18:36:20.607000+00:00
9,2025-12-04 18:36:18.504000+00:00
9,2025-12-04 18:36:16.492000+00:00
9,2025-12-04 18:36:14.523000+00:00
8,2025-12-04 18:36:12.546000+00:00
8,2025-12-04 18:36:10.531000+00:00
8,2025-12-04 18:36:08.510000+00:00
10,2025-12-04 18:36:06.493000+00:00
10,2025-12-04 18:36:04.490000+00:00
10,2025-12-04 18:36:02.493000+00:00
10,2025-12-04 18:36:00.549000+00:00
10,2025-12-04 18:35:58.510000+00:00
9,2025-12-04 18:35:56.597000+00:00
9,2025-12-04 18:35:54.528000+00:00
9,2025-12-04 18:35:52.559000+00:00
12,2025-12-04 18:35:50.485000+00:00
12,2025-12-04 18:35:48.631000+00:00
12,2025-12-04 18:35:46.487000+00:00
12,2025-12-04 18:35:44.485000+00:00
12,2025-12-04 18:35:42.551000+00:00
13,2025-12-04 18:35:40.611000+00:00
13,2025-12-04 18:35:38.525000+00:00
13,2025-12-04 18:35:36.531000+00:00
15,2025-12-04 18:35:34.510000+00:00
15,2025-12-04 18:35:32.486000+00:00
15,2025-12-04 18:35:30.491000+00:00
15,2025-12-04 18:35:28.626000+00:00
15,2025-12-04 18:35:26.566000+00:00
13,2025-12-04 18:35:24.536000+00:00
13,2025-12-04 18:35:22.505000+00:00
13,2025-12-04 18:35:20.496000+00:00
13,2025-12-04 18:35:18.510000+00:00
13,2025-12-04 18:35:16.499000+00:00
13,2025-12-04 18:35:14.486000+00:00
13,2025-12-04 18:35:12.482000+00:00
13,2025-12-04 18:35:10.510000+00:00
11,2025-12-04 18:35:08.490000+00:00
11,2025-12-04 18:35:06.506000+00:00
11,2025-12-04 18:35:04.558000+00:00
11,2025-12-04 18:35:02.492000+00:00
11,2025-12-04 18:35:00.543000+00:00
11,2025-12-04 18:34:58.486000+00:00
11,2025-12-04 18:34:56.486000+00:00
11,2025-12-04 18:34:54.524000+00:00
13,2025-12-04 18:34:52.546000+00:00
13,2025-12-04 18:34:50.487000+00:00
13,2025-12-04 18:34:48.531000+00:00
13,2025-12-04 18:34:46.491000+00:00
13,2025-12-04 18:34:44.533000+00:00
13,2025-12-04 18:34:42.529000+00:00
13,2025-12-04 18:34:40.491000+00:00
13,2025-12-04 18:34:38.513000+00:00
6,2025-12-04 18:34:36.541000+00:00
6,2025-12-04 18:34:34.512000+00:00
6,2025-12-04 18:34:32.634000+00:00
6,2025-12-04 18:34:30.498000+00:00
6,2025-12-04 18:34:28.507000+00:00
6,2025-12-04 18:34:26.489000+00:00
6,2025-12-04 18:34:24.534000+00:00
6,2025-12-04 18:34:22.502000+00:00
6,2025-12-04 18:34:20.505000+00:00
6,2025-12-04 18:34:18.492000+00:00
6,2025-12-04 18:34:16.504000+00:00
6,2025-12-04 18:34:14.556000+00:00
6,2025-12-04 18:34:12.520000+00:00
6,2025-12-04 18:34:10.490000+00:00
6,2025-12-04 18:34:08.523000+00:00
6,2025-12-04 18:34:06.525000+00:00
6,2025-12-04 18:34:04.526000+00:00
6,2025-12-04 18:34:02.483000+00:00
6,2025-12-04 18:34:00.486000+00:00
6,2025-12-04 18:33:58.543000+00:00
6,2025-12-04 18:33:56.574000+00:00
6,2025-12-04 18:33:54.510000+00:00
6,2025-12-04 18:33:52.529000+00:00
6,2025-12-04 18:33:50.696000+00:00
6,2025-12-04 18:33:48.528000+00:00
6,2025-12-04 18:33:46.496000+00:00
6,2025-12-04 18:33:44.499000+00:00
6,2025-12-04 18:33:42.492000+00:00
6,2025-12-04 18:33:40.539000+00:00
6,2025-12-04 18:33:38.529000+00:00
6,2025-12-04 18:33:36.499000+00:00
6,2025-12-04 18:33:34.486000+00:00
6,2025-12-04 18:33:32.535000+00:00
6,2025-12-04 18:33:30.519000+00:00
6,2025-12-04 18:33:28.490000+00:00
6,2025-12-04 18:33:26.504000+00:00
6,2025-12-04 18:33:24.502000+00:00
6,2025-12-04 18:33:22.493000+00:00
6,2025-12-04 18:33:20.613000+00:00
6,2025-12-04 18:33:18.504000+00:00
6,2025-12-04 18:33:16.519000+00:00
6,2025-12-04 18:33:14.549000+00:00
6,2025-12-04 18:33:12.491000+00:00
6,2025-12-04 18:33:10.514000+00:00
6,2025-12-04 18:33:08.489000+00:00
6,2025-12-04 18:33:06.544000+00:00
6,2025-12-04 18:33:04.537000+00:00
6,2025-12-04 18:33:02.489000+00:00
6,2025-12-04 18:33:00.485000+00:00
6,2025-12-04 18:32:58.537000+00:00
6,2025-12-04 18:32:56.563000+00:00
6,2025-12-04 18:32:54.526000+00:00
6,2025-12-04 18:32:52.536000+00:00
6,2025-12-04 18:32:50.492000+00:00
6,2025-12-04 18:32:48.487000+00:00
6,2025-12-04 18:32:46.551000+00:00
6,2025-12-04 18:32:44.533000+00:00
6,2025-12-04 18:32:42.504000+00:00
6,2025-12-04 18:32:40.487000+00:00
6,2025-12-04 18:32:38.514000+00:00
6,2025-12-04 18:32:36.507000+00:00
6,2025-12-04 18:32:34.507000+00:00
6,2025-12-04 18:32:32.511000+00:00
6,2025-12-04 18:32:30.532000+00:00
6,2025-12-04 18:32:28.481000+00:00
6,2025-12-04 18:32:26.482000+00:00
6,2025-12-04 18:32:24.583000+00:00
6,2025-12-04 18:32:22.485000+00:00
6,2025-12-04 18:32:20.517000+00:00
6,2025-12-04 18:32:18.645000+00:00
6,2025-12-04 18:32:16.499000+00:00
6,2025-12-04 18:32:14.490000+00:00
6,2025-12-04 18:32:12.489000+00:00
6,2025-12-04 18:32:10.498000+00:00
6,2025-12-04 18:32:08.484000+00:00
6,2025-12-04 18:32:06.485000+00:00
6,2025-12-04 18:32:04.631000+00:00
6,2025-12-04 18:32:02.498000+00:00
6,2025-12-04 18:32:00.631000+00:00
6,2025-12-04 18:31:58.488000+00:00
6,2025-12-04 18:31:56.494000+00:00
6,2025-12-04 18:31:54.489000+00:00
6,2025-12-04 18:31:52.513000+00:00
6,2025-12-04 18:31:50.519000+00:00
6,2025-12-04 18:31:48.575000+00:00
6,2025-12-04 18:31:46.501000+00:00
6,2025-12-04 18:31:44.520000+00:00
6,2025-12-04 18:31:42.492000+00:00
6,2025-12-04 18:31:40.536000+00:00
6,2025-12-04 18:31:38.497000+00:00
6,2025-12-04 18:31:36.655000+00:00
6,2025-12-04 18:31:34.500000+00:00
6,2025-12-04 18:31:32.585000+00:00
6,2025-12-04 18:31:30.485000+00:00
6,2025-12-04 18:31:28.611000+00:00
6,2025-12-04 18:31:26.571000+00:00
6,2025-12-04 18:31:24.559000+00:00
6,2025-12-04 18:31:22.571000+00:00
6,2025-12-04 18:31:20.496000+00:00
6,2025-12-04 18:31:18.487000+00:00
6,2025-12-04 18:31:16.630000+00:00
6,2025-12-04 18:31:14.485000+00:00
6,2025-12-04 18:31:12.560000+00:00
6,2025-12-04 18:31:10.496000+00:00
6,2025-12-04 18:31:08.543000+00:00
6,2025-12-04 18:31:06.508000+00:00
6,2025-12-04 18:31:04.486000+00:00
6,2025-12-04 18:31:02.533000+00:00
6,2025-12-04 18:31:00.543000+00:00
6,2025-12-04 18:30:58.509000+00:00
6,2025-12-04 18:30:56.485000+00:00
6,2025-12-04 18:30:54.497000+00:00
6,2025-12-04 18:30:52.486000+00:00
6,2025-12-04 18:30:50.533000+00:00
6,2025-12-04 18:30:48.486000+00:00
6,2025-12-04 18:30:46.532000+00:00
6,2025-12-04 18:30:44.500000+00:00
6,2025-12-04 18:30:42.487000+00:00
6,2025-12-04 18:30:40.500000+00:00
6,2025-12-04 18:30:38.495000+00:00
6,2025-12-04 18:30:36.554000+00:00
6,2025-12-04 18:30:34.587000+00:00
6,2025-12-04 18:30:32.629000+00:00
6,2025-12-04 18:30:30.503000+00:00
6,2025-12-04 18:30:28.509000+00:00
6,2025-12-04 18:30:26.500000+00:00
6,2025-12-04 18:30:24.530000+00:00
7,2025-12-04 18:30:22.484000+00:00
7,2025-12-04 18:30:20.576000+00:00
7,2025-12-04 18:30:18.497000+00:00
7,2025-12-04 18:30:16.528000+00:00
7,2025-12-04 18:30:14.488000+00:00
7,2025-12-04 18:30:12.497000+00:00
7,2025-12-04 18:30:10.533000+00:00
7,2025-12-04 18:30:08.485000+00:00
6,2025-12-04 18:30:06.502000+00:00
6,2025-12-04 18:30:04.572000+00:00
6,2025-12-04 18:30:02.498000+00:00
6,2025-12-04 18:30:00.544000+00:00
6,2025-12-04 18:29:58.548000+00:00
6,2025-12-04 18:29:56.485000+00:00
6,2025-12-04 18:29:54.500000+00:00
6,2025-12-04 18:29:52.537000+00:00
9,2025-12-04 18:29:50.485000+00:00
9,2025-12-04 18:29:48.544000+00:00
9,2025-12-04 18:29:46.530000+00:00
9,2025-12-04 18:29:44.544000+00:00
9,2025-12-04 18:29:42.526000+00:00
9,2025-12-04 18:29:40.494000+00:00
9,2025-12-04 18:29:38.538000+00:00
9,2025-12-04 18:29:36.521000+00:00
9,2025-12-04 18:29:34.488000+00:00
9,2025-12-04 18:29:32.628000+00:00
9,2025-12-04 18:29:30.553000+00:00
9,2025-12-04 18:29:28.484000+00:00
9,2025-12-04 18:29:26.485000+00:00
9,2025-12-04 18:29:24.559000+00:00
9,2025-12-04 18:29:22.638000+00:00
9,2025-12-04 18:29:20.554000+00:00
9,2025-12-04 18:29:18.622000+00:00
9,2025-12-04 18:29:16.497000+00:00
9,2025-12-04 18:29:14.534000+00:00
9,2025-12-04 18:29:12.598000+00:00
9,2025-12-04 18:29:10.537000+00:00
9,2025-12-04 18:29:08.499000+00:00
9,2025-12-04 18:29:06.546000+00:00
9,2025-12-04 18:29:04.546000+00:00
9,2025-12-04 18:29:02.642000+00:00
9,2025-12-04 18:29:00.612000+00:00
9,2025-12-04 18:28:58.522000+00:00
9,2025-12-04 18:28:56.537000+00:00
9,2025-12-04 18:28:54.499000+00:00
9,2025-12-04 18:28:52.517000+00:00
9,2025-12-04 18:28:50.508000+00:00
8,2025-12-04 18:28:48.597000+00:00
8,2025-12-04 18:28:46.492000+00:00
8,2025-12-04 18:28:44.497000+00:00
8,2025-12-04 18:28:42.488000+00:00
8,2025-12-04 18:28:40.495000+00:00
8,2025-12-04 18:28:38.529000+00:00
8,2025-12-04 18:28:36.495000+00:00
8,2025-12-04 18:28:34.489000+00:00
8,2025-12-04 18:28:32.615000+00:00
8,2025-12-04 18:28:30.485000+00:00
8,2025-12-04 18:28:28.560000+00:00
8,2025-12-04 18:28:26.613000+00:00
8,2025-12-04 18:28:24.495000+00:00
8,2025-12-04 18:28:22.526000+00:00
8,2025-12-04 18:28:20.525000+00:00
8,2025-12-04 18:28:18.501000+00:00
6,2025-12-04 18:28:16.548000+00:00
6,2025-12-04 18:28:14.501000+00:00
6,2025-12-04 18:28:12.541000+00:00
6,2025-12-04 18:28:10.520000+00:00
6,2025-12-04 18:28:08.512000+00:00
6,2025-12-04 18:28:06.496000+00:00
6,2025-12-04 18:28:04.570000+00:00
6,2025-12-04 18:28:02.499000+00:00
6,2025-12-04 18:28:00.573000+00:00
7,2025-12-04 18:27:58.544000+00:00
7,2025-12-04 18:27:56.495000+00:00
7,2025-12-04 18:27:54.555000+00:00
7,2025-12-04 18:27:52.544000+00:00
7,2025-12-04 18:27:50.585000+00:00
7,2025-12-04 18:27:48.489000+00:00
7,2025-12-04 18:27:46.509000+00:00
7,2025-12-04 18:27:44.577000+00:00
7,2025-12-04 18:27:42.501000+00:00
7,2025-12-04 18:27:40.534000+00:00
7,2025-12-04 18:27:38.513000+00:00
7,2025-12-04 18:27:36.605000+00:00
7,2025-12-04 18:27:34.604000+00:00
7,2025-12-04 18:27:32.523000+00:00
7,2025-12-04 18:27:30.510000+00:00
7,2025-12-04 18:27:28.499000+00:00
8,2025-12-04 18:27:26.495000+00:00
8,2025-12-04 18:27:24.513000+00:00
8,2025-12-04 18:27:22.497000+00:00
8,2025-12-04 18:27:20.629000+00:00
8,2025-12-04 18:27:18.583000+00:00
8,2025-12-04 18:27:16.493000+00:00
8,2025-12-04 18:27:14.591000+00:00
8,2025-12-04 18:27:12.540000+00:00
6,2025-12-04 18:27:10.488000+00:00
6,2025-12-04 18:27:08.492000+00:00
6,2025-12-04 18:27:06.563000+00:00
6,2025-12-04 18:27:04.561000+00:00
6,2025-12-04 18:27:02.496000+00:00
6,2025-12-04 18:27:00.611000+00:00
6,2025-12-04 18:26:58.519000+00:00
6,2025-12-04 18:26:56.504000+00:00
8,2025-12-04 18:26:54.631000+00:00
8,2025-12-04 18:26:52.493000+00:00
8,2025-12-04 18:26:50.518000+00:00
